Quelle:;"Bayerisches Landesamt für Umwelt, www.gkd.bayern.de"
Datenbankabfrage:;"26.12.2025 00:01"
Zeitbezug:;MEZ
Messstellen-Name:;München
Messstellen-Nr.:;16005701
Gewässer:;Isar
Ostwert:;693161;Nordwert:;5335716;"ETRS89 / UTM Zone 32N"
Pegelnullpunktshöhe:;"500,33 m NHN (DHHN2016)"

Datum;"Wasserstand [cm]";Prüfstatus
"2025-12-19 15:00";94,00;Rohdaten
"2025-12-19 15:15";93,00;Rohdaten
"2025-12-19 15:30";93,00;Rohdaten
"2025-12-19 15:45";94,00;Rohdaten
"2025-12-19 16:00";94,00;Rohdaten
"2025-12-19 16:15";94,00;Rohdaten
"2025-12-19 16:30";94,00;Rohdaten
"2025-12-19 16:45";94,00;Rohdaten
"2025-12-19 17:00";94,00;Rohdaten
"2025-12-19 17:15";94,00;Rohdaten
"2025-12-19 17:30";94,00;Rohdaten
"2025-12-19 17:45";94,00;Rohdaten
"2025-12-19 18:00";93,00;Rohdaten
"2025-12-19 18:15";93,00;Rohdaten
"2025-12-19 18:30";93,00;Rohdaten
"2025-12-19 18:45";93,00;Rohdaten
"2025-12-19 19:00";93,00;Rohdaten
"2025-12-19 19:15";94,00;Rohdaten
"2025-12-19 19:30";94,00;Rohdaten
"2025-12-19 19:45";93,00;Rohdaten
"2025-12-19 20:00";93,00;Rohdaten
"2025-12-19 20:15";93,00;Rohdaten
"2025-12-19 20:30";93,00;Rohdaten
"2025-12-19 20:45";93,00;Rohdaten
"2025-12-19 21:00";93,00;Rohdaten
"2025-12-19 21:15";93,00;Rohdaten
"2025-12-19 21:30";93,00;Rohdaten
"2025-12-19 21:45";92,00;Rohdaten
"2025-12-19 22:00";92,00;Rohdaten
"2025-12-19 22:15";92,00;Rohdaten
"2025-12-19 22:30";92,00;Rohdaten
"2025-12-19 22:45";92,00;Rohdaten
"2025-12-19 23:00";92,00;Rohdaten
"2025-12-19 23:15";92,00;Rohdaten
"2025-12-19 23:30";93,00;Rohdaten
"2025-12-19 23:45";92,00;Rohdaten
"2025-12-20 00:00";93,00;Rohdaten
"2025-12-20 00:15";93,00;Rohdaten
"2025-12-20 00:30";93,00;Rohdaten
"2025-12-20 00:45";93,00;Rohdaten
"2025-12-20 01:00";93,00;Rohdaten
"2025-12-20 01:15";93,00;Rohdaten
"2025-12-20 01:30";93,00;Rohdaten
"2025-12-20 01:45";93,00;Rohdaten
"2025-12-20 02:00";93,00;Rohdaten
"2025-12-20 02:15";93,00;Rohdaten
"2025-12-20 02:30";93,00;Rohdaten
"2025-12-20 02:45";93,00;Rohdaten
"2025-12-20 03:00";93,00;Rohdaten
"2025-12-20 03:15";92,00;Rohdaten
"2025-12-20 03:30";93,00;Rohdaten
"2025-12-20 03:45";92,00;Rohdaten
"2025-12-20 04:00";93,00;Rohdaten
"2025-12-20 04:15";93,00;Rohdaten
"2025-12-20 04:30";93,00;Rohdaten
"2025-12-20 04:45";93,00;Rohdaten
"2025-12-20 05:00";92,00;Rohdaten
"2025-12-20 05:15";93,00;Rohdaten
"2025-12-20 05:30";92,00;Rohdaten
"2025-12-20 05:45";92,00;Rohdaten
"2025-12-20 06:00";93,00;Rohdaten
"2025-12-20 06:15";92,00;Rohdaten
"2025-12-20 06:30";92,00;Rohdaten
"2025-12-20 06:45";93,00;Rohdaten
"2025-12-20 07:00";93,00;Rohdaten
"2025-12-20 07:15";93,00;Rohdaten
"2025-12-20 07:30";92,00;Rohdaten
"2025-12-20 07:45";92,00;Rohdaten
"2025-12-20 08:00";92,00;Rohdaten
"2025-12-20 08:15";92,00;Rohdaten
"2025-12-20 08:30";92,00;Rohdaten
"2025-12-20 08:45";92,00;Rohdaten
"2025-12-20 09:00";92,00;Rohdaten
"2025-12-20 09:15";92,00;Rohdaten
"2025-12-20 09:30";92,00;Rohdaten
"2025-12-20 09:45";92,00;Rohdaten
"2025-12-20 10:00";93,00;Rohdaten
"2025-12-20 10:15";93,00;Rohdaten
"2025-12-20 10:30";93,00;Rohdaten
"2025-12-20 10:45";93,00;Rohdaten
"2025-12-20 11:00";92,00;Rohdaten
"2025-12-20 11:15";92,00;Rohdaten
"2025-12-20 11:30";92,00;Rohdaten
"2025-12-20 11:45";93,00;Rohdaten
"2025-12-20 12:00";93,00;Rohdaten
"2025-12-20 12:15";93,00;Rohdaten
"2025-12-20 12:30";93,00;Rohdaten
"2025-12-20 12:45";93,00;Rohdaten
"2025-12-20 13:00";93,00;Rohdaten
"2025-12-20 13:15";93,00;Rohdaten
"2025-12-20 13:30";93,00;Rohdaten
"2025-12-20 13:45";92,00;Rohdaten
"2025-12-20 14:00";92,00;Rohdaten
"2025-12-20 14:15";92,00;Rohdaten
"2025-12-20 14:30";92,00;Rohdaten
"2025-12-20 14:45";92,00;Rohdaten
"2025-12-20 15:00";92,00;Rohdaten
"2025-12-20 15:15";92,00;Rohdaten
"2025-12-20 15:30";93,00;Rohdaten
"2025-12-20 15:45";93,00;Rohdaten
"2025-12-20 16:00";93,00;Rohdaten
"2025-12-20 16:15";93,00;Rohdaten
"2025-12-20 16:30";92,00;Rohdaten
"2025-12-20 16:45";93,00;Rohdaten
"2025-12-20 17:00";93,00;Rohdaten
"2025-12-20 17:15";92,00;Rohdaten
"2025-12-20 17:30";93,00;Rohdaten
"2025-12-20 17:45";93,00;Rohdaten
"2025-12-20 18:00";93,00;Rohdaten
"2025-12-20 18:15";93,00;Rohdaten
"2025-12-20 18:30";94,00;Rohdaten
"2025-12-20 18:45";94,00;Rohdaten
"2025-12-20 19:00";94,00;Rohdaten
"2025-12-20 19:15";94,00;Rohdaten
"2025-12-20 19:30";93,00;Rohdaten
"2025-12-20 19:45";93,00;Rohdaten
"2025-12-20 20:00";94,00;Rohdaten
"2025-12-20 20:15";94,00;Rohdaten
"2025-12-20 20:30";95,00;Rohdaten
"2025-12-20 20:45";95,00;Rohdaten
"2025-12-20 21:00";94,00;Rohdaten
"2025-12-20 21:15";93,00;Rohdaten
"2025-12-20 21:30";93,00;Rohdaten
"2025-12-20 21:45";93,00;Rohdaten
"2025-12-20 22:00";93,00;Rohdaten
"2025-12-20 22:15";93,00;Rohdaten
"2025-12-20 22:30";94,00;Rohdaten
"2025-12-20 22:45";94,00;Rohdaten
"2025-12-20 23:00";93,00;Rohdaten
"2025-12-20 23:15";93,00;Rohdaten
"2025-12-20 23:30";93,00;Rohdaten
"2025-12-20 23:45";94,00;Rohdaten
"2025-12-21 00:00";95,00;Rohdaten
"2025-12-21 00:15";94,00;Rohdaten
"2025-12-21 00:30";94,00;Rohdaten
"2025-12-21 00:45";94,00;Rohdaten
"2025-12-21 01:00";93,00;Rohdaten
"2025-12-21 01:15";94,00;Rohdaten
"2025-12-21 01:30";94,00;Rohdaten
"2025-12-21 01:45";93,00;Rohdaten
"2025-12-21 02:00";93,00;Rohdaten
"2025-12-21 02:15";94,00;Rohdaten
"2025-12-21 02:30";94,00;Rohdaten
"2025-12-21 02:45";94,00;Rohdaten
"2025-12-21 03:00";94,00;Rohdaten
"2025-12-21 03:15";95,00;Rohdaten
"2025-12-21 03:30";95,00;Rohdaten
"2025-12-21 03:45";95,00;Rohdaten
"2025-12-21 04:00";95,00;Rohdaten
"2025-12-21 04:15";95,00;Rohdaten
"2025-12-21 04:30";95,00;Rohdaten
"2025-12-21 04:45";94,00;Rohdaten
"2025-12-21 05:00";93,00;Rohdaten
"2025-12-21 05:15";93,00;Rohdaten
"2025-12-21 05:30";94,00;Rohdaten
"2025-12-21 05:45";94,00;Rohdaten
"2025-12-21 06:00";94,00;Rohdaten
"2025-12-21 06:15";94,00;Rohdaten
"2025-12-21 06:30";94,00;Rohdaten
"2025-12-21 06:45";94,00;Rohdaten
"2025-12-21 07:00";95,00;Rohdaten
"2025-12-21 07:15";96,00;Rohdaten
"2025-12-21 07:30";95,00;Rohdaten
"2025-12-21 07:45";95,00;Rohdaten
"2025-12-21 08:00";95,00;Rohdaten
"2025-12-21 08:15";94,00;Rohdaten
"2025-12-21 08:30";94,00;Rohdaten
"2025-12-21 08:45";94,00;Rohdaten
"2025-12-21 09:00";94,00;Rohdaten
"2025-12-21 09:15";94,00;Rohdaten
"2025-12-21 09:30";94,00;Rohdaten
"2025-12-21 09:45";94,00;Rohdaten
"2025-12-21 10:00";94,00;Rohdaten
"2025-12-21 10:15";93,00;Rohdaten
"2025-12-21 10:30";93,00;Rohdaten
"2025-12-21 10:45";93,00;Rohdaten
"2025-12-21 11:00";93,00;Rohdaten
"2025-12-21 11:15";93,00;Rohdaten
"2025-12-21 11:30";93,00;Rohdaten
"2025-12-21 11:45";93,00;Rohdaten
"2025-12-21 12:00";93,00;Rohdaten
"2025-12-21 12:15";93,00;Rohdaten
"2025-12-21 12:30";94,00;Rohdaten
"2025-12-21 12:45";94,00;Rohdaten
"2025-12-21 13:00";93,00;Rohdaten
"2025-12-21 13:15";94,00;Rohdaten
"2025-12-21 13:30";94,00;Rohdaten
"2025-12-21 13:45";93,00;Rohdaten
"2025-12-21 14:00";93,00;Rohdaten
"2025-12-21 14:15";93,00;Rohdaten
"2025-12-21 14:30";93,00;Rohdaten
"2025-12-21 14:45";93,00;Rohdaten
"2025-12-21 15:00";92,00;Rohdaten
"2025-12-21 15:15";92,00;Rohdaten
"2025-12-21 15:30";91,00;Rohdaten
"2025-12-21 15:45";92,00;Rohdaten
"2025-12-21 16:00";92,00;Rohdaten
"2025-12-21 16:15";93,00;Rohdaten
"2025-12-21 16:30";92,00;Rohdaten
"2025-12-21 16:45";92,00;Rohdaten
"2025-12-21 17:00";92,00;Rohdaten
"2025-12-21 17:15";92,00;Rohdaten
"2025-12-21 17:30";92,00;Rohdaten
"2025-12-21 17:45";93,00;Rohdaten
"2025-12-21 18:00";93,00;Rohdaten
"2025-12-21 18:15";93,00;Rohdaten
"2025-12-21 18:30";93,00;Rohdaten
"2025-12-21 18:45";93,00;Rohdaten
"2025-12-21 19:00";93,00;Rohdaten
"2025-12-21 19:15";92,00;Rohdaten
"2025-12-21 19:30";92,00;Rohdaten
"2025-12-21 19:45";92,00;Rohdaten
"2025-12-21 20:00";92,00;Rohdaten
"2025-12-21 20:15";92,00;Rohdaten
"2025-12-21 20:30";92,00;Rohdaten
"2025-12-21 20:45";92,00;Rohdaten
"2025-12-21 21:00";92,00;Rohdaten
"2025-12-21 21:15";93,00;Rohdaten
"2025-12-21 21:30";93,00;Rohdaten
"2025-12-21 21:45";93,00;Rohdaten
"2025-12-21 22:00";92,00;Rohdaten
"2025-12-21 22:15";92,00;Rohdaten
"2025-12-21 22:30";92,00;Rohdaten
"2025-12-21 22:45";92,00;Rohdaten
"2025-12-21 23:00";92,00;Rohdaten
"2025-12-21 23:15";92,00;Rohdaten
"2025-12-21 23:30";92,00;Rohdaten
"2025-12-21 23:45";92,00;Rohdaten
"2025-12-22 00:00";92,00;Rohdaten
"2025-12-22 00:15";92,00;Rohdaten
"2025-12-22 00:30";92,00;Rohdaten
"2025-12-22 00:45";92,00;Rohdaten
"2025-12-22 01:00";92,00;Rohdaten
"2025-12-22 01:15";92,00;Rohdaten
"2025-12-22 01:30";92,00;Rohdaten
"2025-12-22 01:45";92,00;Rohdaten
"2025-12-22 02:00";93,00;Rohdaten
"2025-12-22 02:15";92,00;Rohdaten
"2025-12-22 02:30";92,00;Rohdaten
"2025-12-22 02:45";93,00;Rohdaten
"2025-12-22 03:00";93,00;Rohdaten
"2025-12-22 03:15";93,00;Rohdaten
"2025-12-22 03:30";93,00;Rohdaten
"2025-12-22 03:45";93,00;Rohdaten
"2025-12-22 04:00";93,00;Rohdaten
"2025-12-22 04:15";93,00;Rohdaten
"2025-12-22 04:30";93,00;Rohdaten
"2025-12-22 04:45";93,00;Rohdaten
"2025-12-22 05:00";93,00;Rohdaten
"2025-12-22 05:15";93,00;Rohdaten
"2025-12-22 05:30";93,00;Rohdaten
"2025-12-22 05:45";94,00;Rohdaten
"2025-12-22 06:00";94,00;Rohdaten
"2025-12-22 06:15";94,00;Rohdaten
"2025-12-22 06:30";93,00;Rohdaten
"2025-12-22 06:45";92,00;Rohdaten
"2025-12-22 07:00";92,00;Rohdaten
"2025-12-22 07:15";93,00;Rohdaten
"2025-12-22 07:30";93,00;Rohdaten
"2025-12-22 07:45";93,00;Rohdaten
"2025-12-22 08:00";93,00;Rohdaten
"2025-12-22 08:15";92,00;Rohdaten
"2025-12-22 08:30";93,00;Rohdaten
"2025-12-22 08:45";94,00;Rohdaten
"2025-12-22 09:00";94,00;Rohdaten
"2025-12-22 09:15";94,00;Rohdaten
"2025-12-22 09:30";94,00;Rohdaten
"2025-12-22 09:45";93,00;Rohdaten
"2025-12-22 10:00";94,00;Rohdaten
"2025-12-22 10:15";93,00;Rohdaten
"2025-12-22 10:30";94,00;Rohdaten
"2025-12-22 10:45";95,00;Rohdaten
"2025-12-22 11:00";94,00;Rohdaten
"2025-12-22 11:15";94,00;Rohdaten
"2025-12-22 11:30";95,00;Rohdaten
"2025-12-22 11:45";95,00;Rohdaten
"2025-12-22 12:00";94,00;Rohdaten
"2025-12-22 12:15";94,00;Rohdaten
"2025-12-22 12:30";94,00;Rohdaten
"2025-12-22 12:45";94,00;Rohdaten
"2025-12-22 13:00";94,00;Rohdaten
"2025-12-22 13:15";94,00;Rohdaten
"2025-12-22 13:30";94,00;Rohdaten
"2025-12-22 13:45";94,00;Rohdaten
"2025-12-22 14:00";94,00;Rohdaten
"2025-12-22 14:15";95,00;Rohdaten
"2025-12-22 14:30";95,00;Rohdaten
"2025-12-22 14:45";95,00;Rohdaten
"2025-12-22 15:00";94,00;Rohdaten
"2025-12-22 15:15";94,00;Rohdaten
"2025-12-22 15:30";94,00;Rohdaten
"2025-12-22 15:45";94,00;Rohdaten
"2025-12-22 16:00";94,00;Rohdaten
"2025-12-22 16:15";93,00;Rohdaten
"2025-12-22 16:30";93,00;Rohdaten
"2025-12-22 16:45";94,00;Rohdaten
"2025-12-22 17:00";94,00;Rohdaten
"2025-12-22 17:15";93,00;Rohdaten
"2025-12-22 17:30";94,00;Rohdaten
"2025-12-22 17:45";95,00;Rohdaten
"2025-12-22 18:00";94,00;Rohdaten
"2025-12-22 18:15";95,00;Rohdaten
"2025-12-22 18:30";94,00;Rohdaten
"2025-12-22 18:45";94,00;Rohdaten
"2025-12-22 19:00";95,00;Rohdaten
"2025-12-22 19:15";95,00;Rohdaten
"2025-12-22 19:30";94,00;Rohdaten
"2025-12-22 19:45";94,00;Rohdaten
"2025-12-22 20:00";95,00;Rohdaten
"2025-12-22 20:15";95,00;Rohdaten
"2025-12-22 20:30";94,00;Rohdaten
"2025-12-22 20:45";95,00;Rohdaten
"2025-12-22 21:00";95,00;Rohdaten
"2025-12-22 21:15";94,00;Rohdaten
"2025-12-22 21:30";94,00;Rohdaten
"2025-12-22 21:45";95,00;Rohdaten
"2025-12-22 22:00";95,00;Rohdaten
"2025-12-22 22:15";95,00;Rohdaten
"2025-12-22 22:30";96,00;Rohdaten
"2025-12-22 22:45";96,00;Rohdaten
"2025-12-22 23:00";96,00;Rohdaten
"2025-12-22 23:15";95,00;Rohdaten
"2025-12-22 23:30";95,00;Rohdaten
"2025-12-22 23:45";96,00;Rohdaten
"2025-12-23 00:00";96,00;Rohdaten
"2025-12-23 00:15";95,00;Rohdaten
"2025-12-23 00:30";96,00;Rohdaten
"2025-12-23 00:45";96,00;Rohdaten
"2025-12-23 01:00";96,00;Rohdaten
"2025-12-23 01:15";96,00;Rohdaten
"2025-12-23 01:30";96,00;Rohdaten
"2025-12-23 01:45";95,00;Rohdaten
"2025-12-23 02:00";95,00;Rohdaten
"2025-12-23 02:15";95,00;Rohdaten
"2025-12-23 02:30";95,00;Rohdaten
"2025-12-23 02:45";95,00;Rohdaten
"2025-12-23 03:00";95,00;Rohdaten
"2025-12-23 03:15";95,00;Rohdaten
"2025-12-23 03:30";95,00;Rohdaten
"2025-12-23 03:45";95,00;Rohdaten
"2025-12-23 04:00";96,00;Rohdaten
"2025-12-23 04:15";96,00;Rohdaten
"2025-12-23 04:30";95,00;Rohdaten
"2025-12-23 04:45";96,00;Rohdaten
"2025-12-23 05:00";96,00;Rohdaten
"2025-12-23 05:15";95,00;Rohdaten
"2025-12-23 05:30";96,00;Rohdaten
"2025-12-23 05:45";96,00;Rohdaten
"2025-12-23 06:00";96,00;Rohdaten
"2025-12-23 06:15";96,00;Rohdaten
"2025-12-23 06:30";96,00;Rohdaten
"2025-12-23 06:45";96,00;Rohdaten
"2025-12-23 07:00";96,00;Rohdaten
"2025-12-23 07:15";96,00;Rohdaten
"2025-12-23 07:30";96,00;Rohdaten
"2025-12-23 07:45";96,00;Rohdaten
"2025-12-23 08:00";96,00;Rohdaten
"2025-12-23 08:15";97,00;Rohdaten
"2025-12-23 08:30";97,00;Rohdaten
"2025-12-23 08:45";96,00;Rohdaten
"2025-12-23 09:00";96,00;Rohdaten
"2025-12-23 09:15";96,00;Rohdaten
"2025-12-23 09:30";95,00;Rohdaten
"2025-12-23 09:45";95,00;Rohdaten
"2025-12-23 10:00";95,00;Rohdaten
"2025-12-23 10:15";95,00;Rohdaten
"2025-12-23 10:30";95,00;Rohdaten
"2025-12-23 10:45";95,00;Rohdaten
"2025-12-23 11:00";95,00;Rohdaten
"2025-12-23 11:15";96,00;Rohdaten
"2025-12-23 11:30";95,00;Rohdaten
"2025-12-23 11:45";95,00;Rohdaten
"2025-12-23 12:00";94,00;Rohdaten
"2025-12-23 12:15";94,00;Rohdaten
"2025-12-23 12:30";94,00;Rohdaten
"2025-12-23 12:45";94,00;Rohdaten
"2025-12-23 13:00";94,00;Rohdaten
"2025-12-23 13:15";94,00;Rohdaten
"2025-12-23 13:30";94,00;Rohdaten
"2025-12-23 13:45";94,00;Rohdaten
"2025-12-23 14:00";94,00;Rohdaten
"2025-12-23 14:15";94,00;Rohdaten
"2025-12-23 14:30";94,00;Rohdaten
"2025-12-23 14:45";94,00;Rohdaten
"2025-12-23 15:00";94,00;Rohdaten
"2025-12-23 15:15";95,00;Rohdaten
"2025-12-23 15:30";94,00;Rohdaten
"2025-12-23 15:45";94,00;Rohdaten
"2025-12-23 16:00";94,00;Rohdaten
"2025-12-23 16:15";94,00;Rohdaten
"2025-12-23 16:30";94,00;Rohdaten
"2025-12-23 16:45";94,00;Rohdaten
"2025-12-23 17:00";93,00;Rohdaten
"2025-12-23 17:15";93,00;Rohdaten
"2025-12-23 17:30";94,00;Rohdaten
"2025-12-23 17:45";96,00;Rohdaten
"2025-12-23 18:00";95,00;Rohdaten
"2025-12-23 18:15";95,00;Rohdaten
"2025-12-23 18:30";96,00;Rohdaten
"2025-12-23 18:45";96,00;Rohdaten
"2025-12-23 19:00";96,00;Rohdaten
"2025-12-23 19:15";96,00;Rohdaten
"2025-12-23 19:30";96,00;Rohdaten
"2025-12-23 19:45";96,00;Rohdaten
"2025-12-23 20:00";96,00;Rohdaten
"2025-12-23 20:15";96,00;Rohdaten
"2025-12-23 20:30";96,00;Rohdaten
"2025-12-23 20:45";96,00;Rohdaten
"2025-12-23 21:00";96,00;Rohdaten
"2025-12-23 21:15";95,00;Rohdaten
"2025-12-23 21:30";95,00;Rohdaten
"2025-12-23 21:45";95,00;Rohdaten
"2025-12-23 22:00";95,00;Rohdaten
"2025-12-23 22:15";95,00;Rohdaten
"2025-12-23 22:30";95,00;Rohdaten
"2025-12-23 22:45";95,00;Rohdaten
"2025-12-23 23:00";95,00;Rohdaten
"2025-12-23 23:15";95,00;Rohdaten
"2025-12-23 23:30";95,00;Rohdaten
"2025-12-23 23:45";96,00;Rohdaten
"2025-12-24 00:00";96,00;Rohdaten
"2025-12-24 00:15";95,00;Rohdaten
"2025-12-24 00:30";95,00;Rohdaten
"2025-12-24 00:45";95,00;Rohdaten
"2025-12-24 01:00";94,00;Rohdaten
"2025-12-24 01:15";94,00;Rohdaten
"2025-12-24 01:30";94,00;Rohdaten
"2025-12-24 01:45";94,00;Rohdaten
"2025-12-24 02:00";94,00;Rohdaten
"2025-12-24 02:15";94,00;Rohdaten
"2025-12-24 02:30";94,00;Rohdaten
"2025-12-24 02:45";94,00;Rohdaten
"2025-12-24 03:00";94,00;Rohdaten
"2025-12-24 03:15";94,00;Rohdaten
"2025-12-24 03:30";94,00;Rohdaten
"2025-12-24 03:45";94,00;Rohdaten
"2025-12-24 04:00";95,00;Rohdaten
"2025-12-24 04:15";95,00;Rohdaten
"2025-12-24 04:30";95,00;Rohdaten
"2025-12-24 04:45";95,00;Rohdaten
"2025-12-24 05:00";95,00;Rohdaten
"2025-12-24 05:15";95,00;Rohdaten
"2025-12-24 05:30";95,00;Rohdaten
"2025-12-24 05:45";95,00;Rohdaten
"2025-12-24 06:00";95,00;Rohdaten
"2025-12-24 06:15";94,00;Rohdaten
"2025-12-24 06:30";94,00;Rohdaten
"2025-12-24 06:45";94,00;Rohdaten
"2025-12-24 07:00";94,00;Rohdaten
"2025-12-24 07:15";94,00;Rohdaten
"2025-12-24 07:30";94,00;Rohdaten
"2025-12-24 07:45";94,00;Rohdaten
"2025-12-24 08:00";94,00;Rohdaten
"2025-12-24 08:15";94,00;Rohdaten
"2025-12-24 08:30";94,00;Rohdaten
"2025-12-24 08:45";95,00;Rohdaten
"2025-12-24 09:00";95,00;Rohdaten
"2025-12-24 09:15";95,00;Rohdaten
"2025-12-24 09:30";95,00;Rohdaten
"2025-12-24 09:45";95,00;Rohdaten
"2025-12-24 10:00";94,00;Rohdaten
"2025-12-24 10:15";94,00;Rohdaten
"2025-12-24 10:30";94,00;Rohdaten
"2025-12-24 10:45";94,00;Rohdaten
"2025-12-24 11:00";94,00;Rohdaten
"2025-12-24 11:15";94,00;Rohdaten
"2025-12-24 11:30";94,00;Rohdaten
"2025-12-24 11:45";95,00;Rohdaten
"2025-12-24 12:00";93,00;Rohdaten
"2025-12-24 12:15";93,00;Rohdaten
"2025-12-24 12:30";94,00;Rohdaten
"2025-12-24 12:45";94,00;Rohdaten
"2025-12-24 13:00";94,00;Rohdaten
"2025-12-24 13:15";95,00;Rohdaten
"2025-12-24 13:30";95,00;Rohdaten
"2025-12-24 13:45";94,00;Rohdaten
"2025-12-24 14:00";94,00;Rohdaten
"2025-12-24 14:15";94,00;Rohdaten
"2025-12-24 14:30";94,00;Rohdaten
"2025-12-24 14:45";94,00;Rohdaten
"2025-12-24 15:00";93,00;Rohdaten
"2025-12-24 15:15";93,00;Rohdaten
"2025-12-24 15:30";92,00;Rohdaten
"2025-12-24 15:45";93,00;Rohdaten
"2025-12-24 16:00";93,00;Rohdaten
"2025-12-24 16:15";92,00;Rohdaten
"2025-12-24 16:30";92,00;Rohdaten
"2025-12-24 16:45";93,00;Rohdaten
"2025-12-24 17:00";93,00;Rohdaten
"2025-12-24 17:15";93,00;Rohdaten
"2025-12-24 17:30";93,00;Rohdaten
"2025-12-24 17:45";94,00;Rohdaten
"2025-12-24 18:00";93,00;Rohdaten
"2025-12-24 18:15";93,00;Rohdaten
"2025-12-24 18:30";93,00;Rohdaten
"2025-12-24 18:45";93,00;Rohdaten
"2025-12-24 19:00";93,00;Rohdaten
"2025-12-24 19:15";92,00;Rohdaten
"2025-12-24 19:30";92,00;Rohdaten
"2025-12-24 19:45";92,00;Rohdaten
"2025-12-24 20:00";92,00;Rohdaten
"2025-12-24 20:15";92,00;Rohdaten
"2025-12-24 20:30";92,00;Rohdaten
"2025-12-24 20:45";93,00;Rohdaten
"2025-12-24 21:00";92,00;Rohdaten
"2025-12-24 21:15";92,00;Rohdaten
"2025-12-24 21:30";92,00;Rohdaten
"2025-12-24 21:45";92,00;Rohdaten
"2025-12-24 22:00";93,00;Rohdaten
"2025-12-24 22:15";92,00;Rohdaten
"2025-12-24 22:30";92,00;Rohdaten
"2025-12-24 22:45";92,00;Rohdaten
"2025-12-24 23:00";92,00;Rohdaten
"2025-12-24 23:15";92,00;Rohdaten
"2025-12-24 23:30";93,00;Rohdaten
"2025-12-24 23:45";93,00;Rohdaten
"2025-12-25 00:00";92,00;Rohdaten
